transaction_id,date,customer_id,merchant,category,amount,payment_mode,month,day_of_week,rolling_avg_7d
TXN00782,2026-03-25,CUST015,Logan-Scott,shopping,773.45,net banking,3,2,503.18
TXN00057,2026-03-27,CUST015,"Decker, Flores and Davis",travel,9390.15,net banking,3,4,1746.62
TXN01507,2026-03-29,CUST015,Shepherd Group,entertainment,296.51,UPI,3,6,1752.5
TXN01914,2026-03-29,CUST015,"Henderson, Bond and Thomas",utilities,860.05,UPI,3,6,1798.66
TXN00944,2026-04-20,CUST015,Gonzalez-Thompson,groceries,491.35,credit card,4,0,1733.92
TXN01244,2026-04-28,CUST015,Morales Inc,travel,557.94,UPI,4,1,1808.96
TXN00783,2026-05-27,CUST015,Miles PLC,travel,118.24,net banking,5,2,1783.96
TXN01675,2026-06-01,CUST015,Stanley-Knox,travel,280.68,net banking,6,0,1713.56
TXN01925,2026-06-05,CUST015,Tran-Harper,entertainment,790.34,UPI,6,4,485.02
TXN01805,2026-06-07,CUST015,"Martinez, Forbes and Bautista",entertainment,172.56,UPI,6,6,467.31
TXN00817,2026-06-08,CUST015,"Jones, Randolph and Frazier",utilities,613.54,debit card,6,0,432.09
TXN00107,2026-06-14,CUST015,Hunter-Bowers,travel,476.67,net banking,6,6,430.0
TXN00766,2025-06-20,CUST016,Pineda-Green,entertainment,114.32,UPI,6,4,114.32
TXN01605,2025-06-25,CUST016,"Kennedy, Johnson and Lee",shopping,233.34,credit card,6,2,173.83
TXN01788,2025-07-29,CUST016,Johnson-Werner,groceries,792.92,debit card,7,1,380.19
TXN00103,2025-08-13,CUST016,"Sims, Johnson and Brown",dining,872.6,credit card,8,2,503.29
TXN01560,2025-08-13,CUST016,Martin PLC,travel,612.9,net banking,8,2,525.22
TXN00327,2025-08-26,CUST016,"Mack, Perez and Jones",entertainment,322.65,net banking,8,1,491.46
TXN00268,2025-08-28,CUST016,Jensen-Montes,groceries,494.73,credit card,8,3,491.92
TXN01321,2025-09-03,CUST016,Johnson-Stephenson,dining,840.74,credit card,9,2,595.7
TXN00791,2025-09-20,CUST016,Santiago Inc,utilities,442.87,net banking,9,5,625.63
TXN00829,2025-09-20,CUST016,Cook Inc,entertainment,473.88,debit card,9,5,580.05
TXN00566,2025-10-04,CUST016,Wilcox-Bautista,shopping,101.72,UPI,10,5,469.93
TXN00220,2025-10-24,CUST016,"Martin, Valencia and Lewis",shopping,718.17,UPI,10,4,484.97
TXN00887,2025-11-01,CUST016,Johnson Ltd,groceries,835.24,net banking,11,5,558.19
TXN01165,2025-11-16,CUST016,Pratt Group,travel,291.96,debit card,11,6,529.23
TXN01979,2025-11-25,CUST016,Campos PLC,dining,155.2,credit card,11,1,431.29
TXN00006,2025-12-14,CUST016,Fields and Sons,dining,898.07,UPI,12,6,496.32
TXN00964,2025-12-15,CUST016,"Blake, Ramos and Cooper",travel,346.52,UPI,12,0,478.13
TXN00616,2026-01-11,CUST016,Herrera-Ortega,utilities,6126.92,debit card,1,6,1338.87
TXN01039,2026-02-07,CUST016,Gonzalez-Banks,entertainment,209.31,credit card,2,5,1266.17
TXN00417,2026-03-27,CUST016,Rangel Group,entertainment,197.66,credit card,3,4,1175.09
TXN00985,2026-03-28,CUST016,"Campos, Mays and Suarez",groceries,569.14,net banking,3,5,1214.69
TXN00387,2026-03-29,CUST016,Edwards Group,entertainment,125.3,UPI,3,6,1210.42
TXN01474,2026-03-29,CUST016,Ray-Johnson,dining,491.01,net banking,3,6,1152.27
TXN01717,2026-04-15,CUST016,Schmitt-Meyer,travel,581.01,debit card,4,2,1185.76
TXN00393,2026-04-22,CUST016,Booth Group,utilities,509.65,net banking,4,2,383.3
TXN00000,2026-04-29,CUST016,Mcintyre-Jones,shopping,594.07,debit card,4,2,438.26
TXN01107,2026-05-11,CUST016,"Lopez, Bernard and Hubbard",groceries,381.68,debit card,5,0,464.55
TXN00719,2026-05-14,CUST016,Mcintyre Inc,shopping,111.05,net banking,5,3,399.11
TXN01012,2026-05-17,CUST016,"Davis, Huff and Wang",utilities,289.25,debit card,5,6,422.53
TXN01182,2026-05-19,CUST016,Gay-Hernandez,groceries,596.82,credit card,5,1,437.65
TXN00215,2026-05-22,CUST016,Jackson Inc,dining,572.98,credit card,5,4,436.5
TXN01273,2026-06-14,CUST016,Perez and Sons,utilities,253.67,UPI,6,6,399.93
TXN01027,2025-06-18,CUST017,Lopez-Taylor,travel,216.15,net banking,6,2,216.15
TXN01841,2025-06-25,CUST017,Montoya Group,utilities,605.63,UPI,6,2,410.89
TXN01715,2025-07-17,CUST017,Bruce-Padilla,utilities,317.59,debit card,7,3,379.79
TXN01195,2025-07-29,CUST017,Cunningham Ltd,utilities,309.43,UPI,7,1,362.2
TXN01577,2025-09-15,CUST017,"Adams, Schultz and Hart",dining,886.0,debit card,9,0,466.96
TXN00511,2025-10-02,CUST017,"Rogers, Cherry and Marks",entertainment,699.01,net banking,10,3,505.64
TXN01704,2025-10-05,CUST017,Forbes and Sons,travel,144.16,debit card,10,6,454.0
TXN01478,2025-10-19,CUST017,Parker Group,entertainment,715.14,credit card,10,6,525.28
TXN01817,2025-10-20,CUST017,Carroll Inc,groceries,380.22,debit card,10,0,493.08
TXN01840,2025-10-24,CUST017,Pitts Ltd,entertainment,167.89,net banking,10,4,471.69
TXN00998,2025-10-30,CUST017,Rivera-Lopez,dining,465.71,debit card,10,3,494.02
TXN01842,2025-11-04,CUST017,Rodriguez-Howard,entertainment,394.05,UPI,11,1,423.74
TXN00210,2025-11-05,CUST017,"Carpenter, Walters and Evans",utilities,924.05,debit card,11,2,455.89
TXN00920,2025-11-12,CUST017,Oliver-Tapia,groceries,177.91,credit card,11,2,460.71
TXN00206,2025-11-22,CUST017,Warren Inc,dining,534.75,credit card,11,5,434.94
TXN00164,2025-11-24,CUST017,Bentley LLC,groceries,877.17,debit card,11,0,505.93
TXN00890,2025-11-25,CUST017,Smith LLC,utilities,166.75,net banking,11,1,505.77
TXN00431,2025-12-03,CUST017,"Lewis, Carpenter and Thompson",utilities,977.25,net banking,12,2,578.85
TXN01377,2025-12-08,CUST017,Herrera-Richards,utilities,374.54,debit card,12,0,576.06
TXN00092,2025-12-24,CUST017,Smith-Kelly,entertainment,261.75,debit card,12,2,481.45
TXN01538,2025-12-27,CUST017,Allison PLC,travel,455.28,UPI,12,5,521.07
TXN00449,2025-12-29,CUST017,"Stanton, Hawkins and Henry",utilities,107.96,debit card,12,0,460.1
TXN01018,2025-12-30,CUST017,Hardy-Pacheco,shopping,905.46,UPI,12,1,464.14
TXN01771,2026-01-19,CUST017,Cline-Baker,shopping,234.92,debit card,1,0,473.88
TXN00668,2026-01-20,CUST017,Smith and Sons,dining,100.3,net banking,1,1,348.6
TXN01758,2026-01-22,CUST017,Watson Inc,dining,177.17,debit card,1,3,320.41
TXN01579,2026-01-28,CUST017,Sawyer-Peterson,dining,893.16,net banking,1,2,410.61
TXN00578,2026-02-15,CUST017,"Jenkins, Moon and Sanchez",travel,155.78,credit card,2,6,367.82
TXN00056,2026-02-20,CUST017,"Hill, Robinson and Knight",dining,39.1,debit card,2,4,357.98
TXN01189,2026-02-20,CUST017,"Benson, Wu and Rivera",shopping,921.74,credit card,2,4,360.31
TXN00295,2026-03-05,CUST017,Jackson Inc,shopping,857.82,credit card,3,3,449.3
TXN00122,2026-03-09,CUST017,Fowler Group,utilities,623.25,net banking,3,0,524.0
TXN00261,2026-03-12,CUST017,Caldwell-Mendoza,dining,659.51,net banking,3,3,592.91
TXN00855,2026-03-21,CUST017,Nguyen LLC,entertainment,539.4,debit card,3,5,542.37
TXN00724,2026-03-29,CUST017,Small-Cain,utilities,682.84,debit card,3,6,617.67
TXN01778,2026-04-05,CUST017,Diaz and Sons,entertainment,994.43,credit card,4,6,754.14
TXN01775,2026-04-24,CUST017,"Mcdonald, Ramsey and Ellis",groceries,957.84,net banking,4,4,759.3
TXN00490,2026-04-29,CUST017,Mercer Group,travel,133.38,credit card,4,2,655.81
TXN01161,2026-05-12,CUST017,Berry Group,dining,66.35,credit card,5,1,576.25
TXN01836,2026-05-13,CUST017,Barrett-Kennedy,travel,785.04,debit card,5,2,594.18
TXN00181,2026-05-29,CUST017,"Shah, Cooper and Parker",utilities,147.81,credit card,5,4,538.24
TXN00679,2026-06-10,CUST017,Wallace-Mitchell,utilities,468.81,UPI,6,2,507.67
TXN00254,2025-06-23,CUST018,"Smith, Butler and Ballard",groceries,147.59,net banking,6,0,147.59
TXN00312,2025-06-24,CUST018,Torres-Cross,entertainment,74.81,debit card,6,1,111.2
TXN01310,2025-06-26,CUST018,Jones-Jordan,travel,434.93,net banking,6,3,219.11
TXN00349,2025-07-01,CUST018,Jones Ltd,travel,888.52,credit card,7,1,386.46
TXN00266,2025-07-03,CUST018,Flynn Ltd,utilities,624.82,net banking,7,3,434.13
TXN01236,2025-07-10,CUST018,Clark-Levine,dining,898.35,credit card,7,3,511.5
TXN01123,2025-07-11,CUST018,Kelly Ltd,dining,335.15,net banking,7,4,486.31
TXN00842,2025-07-13,CUST018,Carpenter and Sons,shopping,24.4,credit card,7,6,468.71
TXN01136,2025-07-17,CUST018,Yu Group,groceries,535.08,UPI,7,3,534.46
TXN00790,2025-07-18,CUST018,Unknown Merchant,shopping,465.75,net banking,7,4,538.87
TXN01617,2025-07-21,CUST018,Reed-Turner,dining,712.33,UPI,7,0,513.7
TXN00120,2025-09-08,CUST018,Steele and Sons,dining,476.52,UPI,9,0,492.51
TXN00009,2025-09-14,CUST018,Perry-Taylor,entertainment,131.22,net banking,9,6,382.92
TXN00451,2025-09-14,CUST018,"Hunt, Baker and Sandoval",groceries,751.56,credit card,9,6,442.41
TXN01422,2025-09-18,CUST018,Davenport-Wong,utilities,60.12,debit card,9,3,447.51
TXN01679,2025-09-21,CUST018,"Shaffer, Kim and Meadows",utilities,86.3,credit card,9,6,383.4
TXN01934,2025-09-25,CUST018,"Suarez, Sanders and Morrison",entertainment,913.95,debit card,9,3,447.43
TXN00568,2025-10-09,CUST018,Romero-Hood,travel,743.52,UPI,10,3,451.88
TXN01630,2025-10-20,CUST018,"Buckley, Vargas and Weber",entertainment,924.5,net banking,10,0,515.88
TXN00572,2025-10-21,CUST018,Carlson PLC,shopping,553.63,debit card,10,1,576.23
TXN00638,2025-10-29,CUST018,Berry-Garrison,dining,965.19,debit card,10,2,606.74
TXN01360,2025-11-12,CUST018,Gonzalez-Matthews,groceries,779.44,debit card,11,2,709.5
TXN01176,2025-11-13,CUST018,Garcia PLC,entertainment,217.74,net banking,11,3,728.28
TXN01803,2025-11-14,CUST018,Lowe-Montoya,entertainment,527.77,credit card,11,4,673.11
TXN00014,2025-11-20,CUST018,Patrick-Reyes,entertainment,790.72,debit card,11,3,679.86
TXN01032,2025-11-27,CUST018,Jimenez Ltd,shopping,291.23,debit card,11,3,589.39
TXN00025,2025-12-23,CUST018,Moore Ltd,dining,327.69,credit card,12,1,557.11
TXN01373,2025-12-31,CUST018,Mccoy-Fernandez,shopping,978.1,UPI,12,2,558.96
TXN00121,2026-01-14,CUST018,Thornton-Rice,entertainment,334.13,UPI,1,2,495.34
TXN00675,2026-01-27,CUST018,Porter PLC,entertainment,449.16,credit card,1,1,528.4
TXN00681,2026-02-08,CUST018,"Alvarado, Aguilar and Garcia",shopping,231.92,debit card,2,6,486.14
TXN00084,2026-02-17,CUST018,"Rice, Cannon and Warren",dining,874.88,net banking,2,1,498.16
TXN00535,2026-03-11,CUST018,"Clarke, Lindsey and Mckinney",utilities,615.32,credit card,3,2,544.46
TXN01657,2026-03-18,CUST018,"Johnston, Mullins and Baxter",dining,821.96,credit card,3,2,615.07
TXN01456,2026-03-21,CUST018,Weaver Ltd,entertainment,640.91,net banking,3,5,566.9
TXN00303,2026-03-29,CUST018,Patterson Inc,dining,189.19,net banking,3,6,546.19
TXN01701,2026-04-08,CUST018,"Brown, Young and Lopez",utilities,708.56,credit card,4,2,583.25
TXN00378,2026-04-16,CUST018,"Ford, Hoffman and Mcdonald",travel,198.93,credit card,4,3,578.54
TXN01716,2026-04-30,CUST018,Cox and Sons,utilities,386.46,UPI,4,3,508.76
TXN01208,2026-05-14,CUST018,Robinson-Morgan,dining,18.56,UPI,5,3,423.51
TXN01702,2026-05-15,CUST018,Cabrera LLC,shopping,977.99,net banking,5,4,445.8
TXN00288,2026-05-31,CUST018,Wall Group,groceries,80.95,credit card,5,6,365.81
TXN00081,2026-06-07,CUST018,Unknown Merchant,dining,306.96,UPI,6,6,382.63
TXN01598,2025-06-23,CUST019,"Mendez, Fisher and Robinson",dining,159.81,credit card,6,0,159.81
TXN01211,2025-06-29,CUST019,Oconnor-Caldwell,travel,222.91,credit card,6,6,191.36
TXN01998,2025-07-02,CUST019,Fernandez-Young,groceries,368.41,UPI,7,2,250.38
TXN01815,2025-07-10,CUST019,"Hardy, Doyle and Fox",groceries,21.77,net banking,7,3,193.22
TXN00458,2025-07-11,CUST019,Golden-Morales,dining,411.95,credit card,7,4,236.97
TXN00580,2025-07-17,CUST019,"Davidson, Griffin and Turner",dining,143.66,debit card,7,3,221.42
TXN00069,2025-08-01,CUST019,Richards PLC,entertainment,243.96,debit card,8,4,224.64
TXN01871,2025-08-10,CUST019,Williams Inc,travel,45.61,credit card,8,6,208.32
TXN00530,2025-09-24,CUST019,"Weiss, Copeland and Ward",entertainment,805.59,credit card,9,2,291.56
TXN01752,2025-09-24,CUST019,Dixon-Gomez,groceries,377.21,credit card,9,2,292.82
TXN01870,2025-09-25,CUST019,Ford Inc,entertainment,872.25,UPI,9,3,414.32
TXN01552,2025-10-03,CUST019,"Willis, Fry and Welch",groceries,492.07,UPI,10,4,425.76
TXN00673,2025-10-04,CUST019,Johnson-Figueroa,dining,305.58,net banking,10,5,448.9
TXN01890,2025-10-05,CUST019,Maldonado Inc,shopping,494.79,UPI,10,6,484.73
TXN00278,2025-10-22,CUST019,"Hood, Miller and Rodriguez",shopping,875.0,credit card,10,2,603.21
TXN00797,2025-11-26,CUST019,"Garza, Matthews and Farmer",entertainment,955.1,UPI,11,2,624.57
TXN00795,2025-11-29,CUST019,Wyatt Inc,shopping,429.46,net banking,11,5,632.04
TXN00576,2025-11-30,CUST019,Bartlett-Jones,utilities,182.56,net banking,11,6,533.51
TXN01278,2025-12-08,CUST019,Graham-Jordan,shopping,364.92,credit card,12,0,515.34
TXN01233,2025-12-09,CUST019,"Gordon, Williams and Hernandez",groceries,882.53,UPI,12,1,597.77
TXN01894,2025-12-19,CUST019,"Lowe, Thompson and Black",entertainment,834.35,debit card,12,4,646.27
TXN01471,2026-01-05,CUST019,Lam-Friedman,entertainment,58.19,UPI,1,0,529.59
TXN00413,2026-01-07,CUST019,Hudson-Brown,travel,403.13,UPI,1,2,450.73
TXN00927,2026-01-07,CUST019,Norton-Christian,shopping,182.86,UPI,1,2,415.51
TXN00480,2026-03-01,CUST019,"Davis, Davidson and Thomas",entertainment,575.71,debit card,3,6,471.67
TXN00332,2026-03-11,CUST019,Baldwin-Howe,groceries,382.74,credit card,3,2,474.22
TXN00677,2026-03-11,CUST019,"Clark, Pham and Robbins",utilities,995.19,UPI,3,2,490.31
TXN01193,2026-03-11,CUST019,Fisher Group,shopping,602.68,credit card,3,2,457.21
TXN00715,2026-04-13,CUST019,Moore PLC,dining,11.9,debit card,4,0,450.6
TXN01711,2026-04-18,CUST019,"Gill, Douglas and Mcintyre",groceries,9804.97,UPI,4,5,1793.72
TXN00212,2026-04-21,CUST019,Richardson-Smith,entertainment,815.25,debit card,4,1,1884.06
TXN00125,2026-04-27,CUST019,Rodriguez Inc,groceries,962.11,UPI,4,0,1939.26
TXN00688,2026-05-05,CUST019,"Lopez, Ryan and Lee",groceries,567.16,net banking,5,1,1965.61
TXN00412,2026-05-14,CUST019,"Douglas, Weiss and Holland",entertainment,16.07,credit card,5,3,1825.73
TXN00925,2026-05-27,CUST019,Kelley-Trujillo,travel,174.55,debit card,5,2,1764.57
TXN00666,2026-06-02,CUST019,Whitaker Group,dining,959.1,debit card,6,1,1899.89
TXN00962,2026-06-15,CUST019,David-Gardner,dining,873.54,debit card,6,0,623.97
TXN00388,2025-06-19,CUST020,Guzman-Roberson,utilities,476.48,net banking,6,3,476.48
TXN01207,2025-06-23,CUST020,"Ramsey, Herrera and Walters",groceries,636.02,credit card,6,0,556.25
TXN01311,2025-06-24,CUST020,Shaw Inc,travel,45.57,net banking,6,1,386.02
TXN00847,2025-07-20,CUST020,"Morris, Garcia and Greene",utilities,108.18,UPI,7,6,316.56
TXN00329,2025-07-24,CUST020,"Morgan, Knapp and Morrison",dining,207.33,UPI,7,3,294.72
TXN01002,2025-08-05,CUST020,Garcia-Henry,travel,196.32,debit card,8,1,278.32
TXN01297,2025-08-05,CUST020,Thomas-Garcia,groceries,598.18,credit card,8,1,324.01
TXN00768,2025-08-09,CUST020,Smith-Henry,entertainment,834.15,UPI,8,5,375.11
TXN00551,2025-08-16,CUST020,Brown and Sons,groceries,753.67,debit card,8,5,391.91
TXN01733,2025-08-23,CUST020,"Davis, Burton and Peterson",entertainment,548.32,credit card,8,5,463.74
TXN00300,2025-09-02,CUST020,Gordon-Gonzales,dining,485.02,UPI,9,1,517.57
TXN00538,2025-09-07,CUST020,"Mcclain, Smith and Rios",groceries,519.74,UPI,9,6,562.2
TXN00286,2025-09-11,CUST020,Gray-Palmer,groceries,236.84,credit card,9,3,567.99
TXN01967,2025-09-13,CUST020,"Cortez, Wilkinson and Nelson",shopping,971.28,net banking,9,5,621.29
TXN00297,2025-09-16,CUST020,"James, Paul and Mathews",travel,398.25,net banking,9,1,559.02
TXN01966,2025-09-17,CUST020,Sanders Group,shopping,935.79,UPI,9,2,585.03
TXN00391,2025-09-28,CUST020,Mejia Group,shopping,650.44,credit card,9,6,599.62
TXN00055,2025-09-29,CUST020,"Blackwell, Berry and Johnson",dining,739.48,net banking,9,0,635.97
TXN00812,2025-11-09,CUST020,"Carpenter, Chapman and Johnson",dining,167.38,net banking,11,6,585.64
TXN00582,2025-11-11,CUST020,Fisher-Clark,travel,26.61,debit card,11,1,555.6
TXN00285,2025-11-24,CUST020,"Leonard, Davis and Bowman",entertainment,293.12,net banking,11,0,458.72
TXN00452,2025-11-24,CUST020,Lee PLC,shopping,533.63,credit card,11,0,478.06
TXN00716,2025-11-27,CUST020,"Middleton, Griffith and Flores",utilities,202.2,debit card,11,3,373.27
TXN01911,2025-12-24,CUST020,Freeman-Washington,utilities,721.98,net banking,12,2,383.49
TXN01659,2026-01-09,CUST020,"Garcia, Simpson and Fox",shopping,13.74,debit card,1,4,279.81
TXN01940,2026-01-12,CUST020,Reed-Price,dining,970.64,net banking,1,0,394.56
TXN00127,2026-01-17,CUST020,"Long, Donaldson and Garcia",dining,269.91,credit card,1,5,429.32
TXN01287,2026-01-24,CUST020,"Campbell, Randall and Marks",entertainment,771.45,UPI,1,5,497.65
TXN00179,2026-01-31,CUST020,Sweeney-Duran,groceries,608.0,credit card,1,5,508.27
TXN00536,2026-02-16,CUST020,Wallace Ltd,travel,213.36,credit card,2,0,509.87
TXN00658,2026-02-20,CUST020,Johnston-White,groceries,799.53,UPI,2,4,520.95
TXN01496,2026-03-04,CUST020,Lopez-Powell,dining,168.37,net banking,3,2,543.04
TXN01413,2026-04-23,CUST020,"Robinson, Hall and Patel",entertainment,226.63,credit card,4,3,436.75
TXN00811,2026-04-26,CUST020,Unknown Merchant,utilities,150.99,debit card,4,6,419.76
TXN00844,2026-06-01,CUST020,Potter Group,travel,87.06,net banking,6,0,321.99
TXN00466,2026-06-15,CUST020,Conner-Rosario,dining,814.56,net banking,6,0,351.5
TXN01846,2025-06-29,CUST021,"Woods, Lane and Huang",travel,257.96,debit card,6,6,257.96
TXN00140,2025-07-27,CUST021,Wells-Bell,dining,601.07,net banking,7,6,429.52
TXN00936,2025-08-04,CUST021,"Morse, Mitchell and Pace",utilities,869.53,UPI,8,0,576.19
TXN00941,2025-08-13,CUST021,"Stephenson, Romero and Petty",travel,50.37,credit card,8,2,444.73
TXN00094,2025-08-25,CUST021,"King, Robertson and Shah",utilities,209.51,UPI,8,0,397.69
TXN01963,2025-08-26,CUST021,Smith PLC,dining,76.49,net banking,8,1,344.16
TXN01534,2025-10-02,CUST021,"Romero, Johnson and Lopez",shopping,762.33,credit card,10,3,403.89
TXN00427,2025-10-22,CUST021,Spence PLC,groceries,143.41,debit card,10,2,387.53
TXN01340,2025-10-23,CUST021,Dawson-Phillips,dining,919.4,UPI,10,3,433.01
TXN01777,2025-11-02,CUST021,"Brown, Santiago and Hughes",entertainment,111.97,debit card,11,6,324.78
TXN00627,2025-11-28,CUST021,"Miller, Gates and Vaughan",groceries,506.58,net banking,11,4,389.96
TXN01739,2025-12-04,CUST021,"Wu, Knight and Stout",groceries,450.64,UPI,12,3,424.4
TXN01389,2025-12-08,CUST021,Weiss-Marshall,groceries,543.17,net banking,12,0,491.07
TXN01079,2025-12-17,CUST021,"Ibarra, Stevenson and Williams",entertainment,351.44,credit card,12,2,432.37
TXN00399,2025-12-18,CUST021,Stout PLC,groceries,95.69,debit card,12,3,425.56
TXN00987,2026-01-04,CUST021,"Hunter, Johnston and Webster",entertainment,882.24,debit card,1,6,420.25
TXN01900,2026-01-06,CUST021,"Jones, James and White",entertainment,825.65,UPI,1,1,522.2
TXN00939,2026-01-08,CUST021,"Wagner, Gomez and Torres",groceries,870.22,debit card,1,3,574.15
TXN01242,2026-01-17,CUST021,West-Young,shopping,718.61,credit card,1,5,612.43
TXN01687,2026-01-19,CUST021,Howell-Long,entertainment,890.51,debit card,1,0,662.05
TXN00184,2026-01-22,CUST021,Washington PLC,travel,129.98,credit card,1,3,630.41
TXN01222,2026-01-25,CUST021,Richardson LLC,shopping,131.61,UPI,1,6,635.55
TXN01744,2026-02-03,CUST021,"Rivas, Garza and Evans",entertainment,170.88,net banking,2,1,533.92
TXN00749,2026-02-11,CUST021,"Short, Kennedy and Vazquez",travel,876.74,UPI,2,2,541.22
TXN01174,2026-02-14,CUST021,Cunningham-Smith,travel,388.12,UPI,2,5,472.35
TXN00669,2026-03-01,CUST021,George-Collins,utilities,951.82,UPI,3,6,505.67
TXN01950,2026-03-05,CUST021,"Norman, Aguilar and Smith",entertainment,328.35,net banking,3,3,425.36
TXN01363,2026-03-12,CUST021,Schroeder-Rogers,utilities,555.24,debit card,3,3,486.11
TXN01052,2026-03-16,CUST021,"Villarreal, Snyder and Schmidt",travel,357.81,net banking,3,0,518.42
TXN01802,2026-03-16,CUST021,Luna Group,travel,217.85,net banking,3,0,525.13
TXN00877,2026-03-20,CUST021,Lutz-Anderson,utilities,690.96,net banking,3,4,498.59
TXN00398,2026-03-25,CUST021,Black PLC,shopping,925.04,UPI,3,2,575.3
TXN01019,2026-04-19,CUST021,Sanders-Mayer,travel,960.47,debit card,4,6,576.53
TXN00737,2026-04-23,CUST021,"Smith, Smith and Ortiz",groceries,712.61,net banking,4,3,631.43
TXN01994,2026-04-27,CUST021,Espinoza-Golden,groceries,151.44,UPI,4,0,573.74
TXN00100,2026-05-08,CUST021,Mills LLC,travel,494.65,net banking,5,4,593.29
TXN01001,2026-06-12,CUST021,Fox LLC,utilities,740.0,debit card,6,4,667.88
TXN01194,2026-06-16,CUST021,"Scott, Patton and Moore",dining,322.02,debit card,6,1,615.18
TXN01051,2025-06-25,CUST022,"Williams, Matthews and Tapia",entertainment,331.51,debit card,6,2,331.51
TXN00630,2025-06-27,CUST022,Gibson PLC,dining,342.07,debit card,6,4,336.79
TXN01367,2025-07-02,CUST022,"Smith, James and Chavez",travel,266.19,credit card,7,2,313.26
TXN00004,2025-07-17,CUST022,Cuevas-Johnson,shopping,125.45,debit card,7,3,266.3
TXN00157,2025-07-17,CUST022,Fields Inc,utilities,624.94,debit card,7,3,338.03
TXN00304,2025-07-29,CUST022,Sullivan LLC,travel,941.37,credit card,7,1,438.59
TXN01755,2025-08-07,CUST022,"Arellano, Taylor and Porter",groceries,273.94,credit card,8,3,415.07
TXN00895,2025-08-15,CUST022,"Johnson, Diaz and Hanson",travel,279.57,UPI,8,4,407.65
TXN00086,2025-08-24,CUST022,Castillo-Thomas,travel,357.46,net banking,8,6,409.85
TXN00796,2025-08-26,CUST022,Douglas-Newton,travel,134.22,credit card,8,1,390.99
TXN01210,2025-08-28,CUST022,Sherman Inc,travel,583.05,net banking,8,3,456.36
TXN00308,2025-09-13,CUST022,"Meyer, Smith and Carlson",travel,118.05,credit card,9,5,383.95
TXN01084,2025-09-13,CUST022,Robbins Ltd,groceries,746.96,debit card,9,5,356.18
TXN00833,2025-09-14,CUST022,Perry-Myers,entertainment,722.81,debit card,9,6,420.3
TXN00047,2025-09-27,CUST022,Prince-Reynolds,shopping,334.39,net banking,9,5,428.13
TXN00362,2025-09-30,CUST022,"Riley, Sosa and Taylor",dining,523.52,credit card,9,1,451.86
TXN01655,2025-10-27,CUST022,"Joseph, Palmer and Scott",dining,952.08,debit card,10,0,568.69
TXN00729,2025-10-28,CUST022,"Kelly, Cherry and Andrews",groceries,833.78,UPI,10,1,604.51
TXN00213,2025-11-03,CUST022,Bradford Group,utilities,512.37,credit card,11,0,660.84
TXN00967,2025-11-07,CUST022,Crawford Inc,shopping,373.17,credit card,11,4,607.45
TXN01651,2025-11-08,CUST022,Ochoa-Edwards,groceries,758.6,debit card,11,5,612.56
TXN01677,2025-11-08,CUST022,"Gallagher, Collins and Coleman",entertainment,814.22,net banking,11,5,681.11
TXN01907,2025-11-30,CUST022,Greene Ltd,dining,986.68,debit card,11,6,747.27
TXN01800,2025-12-07,CUST022,Velazquez-Stanley,utilities,137.67,debit card,12,6,630.93
TXN01759,2025-12-12,CUST022,"Frost, Vargas and Alvarez",groceries,393.69,credit card,12,4,568.06
TXN01564,2025-12-29,CUST022,Owens-Foster,shopping,617.17,debit card,12,0,583.03
TXN01837,2025-12-31,CUST022,"Smith, Nicholson and Brown",utilities,739.17,debit card,12,2,635.31
TXN00750,2026-01-14,CUST022,"Floyd, Gonzales and Olsen",shopping,461.12,credit card,1,2,592.82
TXN01553,2026-02-11,CUST022,Wade and Sons,dining,474.71,net banking,2,2,544.32
TXN00068,2026-02-25,CUST022,"White, King and Smith",entertainment,965.93,UPI,2,2,541.35
TXN01632,2026-03-05,CUST022,"Nelson, Manning and Stephenson",travel,252.62,credit card,3,3,557.77
TXN00969,2026-03-07,CUST022,Galloway Ltd,utilities,854.61,debit card,3,5,623.62
TXN00906,2026-03-16,CUST022,Hunter-Martin,shopping,880.36,credit card,3,0,661.22
TXN00785,2026-03-25,CUST022,"Watson, Vang and Medina",groceries,870.66,debit card,3,2,680.0
TXN01473,2026-04-01,CUST022,"Diaz, King and Alvarado",utilities,562.81,net banking,4,2,694.53
TXN00166,2026-04-02,CUST022,Smith PLC,travel,330.95,UPI,4,3,673.99
TXN00671,2026-04-08,CUST022,"Parker, Hernandez and Austin",travel,528.59,debit card,4,2,611.51
TXN01724,2026-04-28,CUST022,"Johnston, Myers and Francis",travel,327.54,net banking,4,1,622.22
TXN01275,2026-05-11,CUST022,"Davies, Bruce and Hernandez",dining,37.64,UPI,5,0,505.51
TXN01921,2026-05-19,CUST022,"Jones, Edwards and Martinez",groceries,436.86,UPI,5,1,442.15
TXN01073,2026-05-23,CUST022,"Wilkinson, Cruz and Miller",shopping,395.49,net banking,5,5,374.27
TXN00392,2026-06-15,CUST022,"Burke, Mcintosh and Horne",travel,420.4,debit card,6,0,353.92
TXN00770,2025-06-17,CUST023,Moran-Phillips,dining,621.73,net banking,6,1,621.73
TXN00459,2025-06-25,CUST023,"Gilbert, Gonzalez and Pratt",dining,115.11,net banking,6,2,368.42
TXN01926,2025-06-30,CUST023,Taylor-Hill,groceries,357.63,credit card,6,0,364.82
